source,name,matched_db_name,matched_db_id,distance_km,levenshtein,classification,lat,lng,capacity_mw,status,country_code,commissioned_year,wikidata_id,operators,owners,developers
osm,No.36,Anholt,048946f5-da7e-4d5b-8176-6fe00db20126,8501.2,4,new,29.0386944,122.0116944,6.2,unknown,,,,[],[],[]
osm,No. 1,Anholt,048946f5-da7e-4d5b-8176-6fe00db20126,8675.8,4,new,21.5003333,112.2841111,,unknown,,,,[],[],[]
osm,No. 73,Sofia,4dabc82d-af4f-4381-81e0-569684af076a,9390.0,4,new,21.4017222,112.2841389,,unknown,,,,[],[],[]
osm,No. 43,Sofia,4dabc82d-af4f-4381-81e0-569684af076a,9374.5,4,new,21.5008889,112.1739167,,unknown,,,,[],[],[]
osm,De Gouwevogel,Dudgeon,391c81c5-93a9-4b0d-8c9f-2d9aa28f521c,265.4,9,new,52.0143048,4.6854107,0.6,unknown,,2000,,[],[],[]
osm,NNG-A09,Sofia,4dabc82d-af4f-4381-81e0-569684af076a,263.4,6,new,56.2358833,-2.2974167,,unknown,,,,[],[],[]
osm,NNG-F01,Sofia,4dabc82d-af4f-4381-81e0-569684af076a,255.9,6,new,56.2131667,-2.16525,,unknown,,,,[],[],[]
osm,NNG-D15,Norther,4cbb2487-0897-425e-b06b-a4e57399bdef,619.6,6,new,56.2729333,-2.2720167,,unknown,,,,[],[],[]
osm,NNG-F06,Sofia,4dabc82d-af4f-4381-81e0-569684af076a,260.2,6,new,56.24585,-2.20215,,unknown,,,,[],[],[]
osm,NNG-H13,Norther,4cbb2487-0897-425e-b06b-a4e57399bdef,618.4,5,new,56.2869,-2.19995,,unknown,,,,[],[],[]
osm,NNG-C07,Lincs,acfd5dca-fcbd-41f5-ac63-137eefee1e6d,384.0,6,new,56.2346,-2.2502833,,unknown,,,,[],[],[]
osm,NNG-F19,Sofia,4dabc82d-af4f-4381-81e0-569684af076a,266.7,6,new,56.2971333,-2.2581167,,unknown,,,,[],[],[]
osm,NNG-H19,Norther,4cbb2487-0897-425e-b06b-a4e57399bdef,621.3,5,new,56.3098,-2.2232833,,unknown,,,,[],[],[]
osm,NNG-B22,Norther,4cbb2487-0897-425e-b06b-a4e57399bdef,623.6,6,new,56.2937167,-2.3320167,,unknown,,,,[],[],[]
osm,NNG-H06,Norther,4cbb2487-0897-425e-b06b-a4e57399bdef,614.4,5,new,56.2554,-2.1679833,,unknown,,,,[],[],[]
osm,NNG-D03,Norther,4cbb2487-0897-425e-b06b-a4e57399bdef,611.9,6,new,56.2138,-2.2070167,,unknown,,,,[],[],[]
osm,NNG-A19,Sofia,4dabc82d-af4f-4381-81e0-569684af076a,268.1,6,new,56.2748333,-2.3335833,,unknown,,,,[],[],[]
osm,NNG-D23,Norther,4cbb2487-0897-425e-b06b-a4e57399bdef,624.3,6,new,56.3095333,-2.3111,,unknown,,,,[],[],[]
osm,NNG-H23,Norther,4cbb2487-0897-425e-b06b-a4e57399bdef,624.2,5,new,56.3323833,-2.2467667,8,unknown,,,,[],[],[]
osm,NNG-A13,Sofia,4dabc82d-af4f-4381-81e0-569684af076a,265.3,6,new,56.25255,-2.3096667,,unknown,,,,[],[],[]
osm,NNG-A06,Sofia,4dabc82d-af4f-4381-81e0-569684af076a,261.4,6,new,56.2208,-2.27925,,unknown,,,,[],[],[]
osm,NNG-F22,Sofia,4dabc82d-af4f-4381-81e0-569684af076a,268.7,6,new,56.3130833,-2.2756,8,unknown,,,,[],[],[]
osm,NNG-B04,Norther,4cbb2487-0897-425e-b06b-a4e57399bdef,613.3,6,new,56.2136167,-2.2494,,unknown,,,,[],[],[]
osm,B04,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,383.7,4,new,54.8450658,13.5843119,9.5,unknown,,,,[],[],[]
osm,D02,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,388.7,4,new,54.8121317,13.639805,9.5,unknown,,,,[],[],[]
osm,E02,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,390.7,4,new,54.8044678,13.6683789,9.5,unknown,,,,[],[],[]
osm,F02,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,393.3,4,new,54.7949817,13.7070492,9.5,unknown,,,,[],[],[]
osm,G04,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,395.7,4,new,54.78845,13.7431833,9.5,unknown,,,,[],[],[]
osm,G01,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,391.3,4,new,54.8169006,13.6926533,9.5,unknown,,,,[],[],[]
osm,A02,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,388.9,4,new,54.8302478,13.6630156,9.5,unknown,,,,[],[],[]
osm,A04,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,384.8,4,new,54.8536286,13.6129239,9.5,unknown,,,,[],[],[]
osm,BU24,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,465.2,4,new,52.6183933,5.6205306,,unknown,,,,[],[],[]
osm,BU21,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,466.4,4,new,52.6133958,5.5907331,,unknown,,,,[],[],[]
osm,BU18,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,467.7,4,new,52.6083015,5.560983,,unknown,,,,[],[],[]
osm,BU15,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,469.4,4,new,52.5971883,5.5364896,,unknown,,,,[],[],[]
osm,HY11 Hywind Tampen,Hywind Tampen,cf11fa94-4a6b-4cd2-bd97-da295efb26cf,36.7,5,new,61.3569152,2.2316976,8,unknown,,,,[],[],[]
osm,HY09 Hywind Tampen,Hywind Tampen,cf11fa94-4a6b-4cd2-bd97-da295efb26cf,34.2,5,new,61.3308118,2.2458823,8,unknown,,,,[],[],[]
osm,HY07 Hywind Tampen,Hywind Tampen,cf11fa94-4a6b-4cd2-bd97-da295efb26cf,31.8,5,new,61.3046867,2.2600669,8,unknown,,,,[],[],[]
osm,C03,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,386.3,4,new,54.8277189,13.6130497,9.5,unknown,,,,[],[],[]
osm,No.41,Anholt,048946f5-da7e-4d5b-8176-6fe00db20126,8502.8,4,new,29.0371111,122.0387222,6.2,unknown,,,,[],[],[]
osm,No.32,Anholt,048946f5-da7e-4d5b-8176-6fe00db20126,8500.7,4,new,29.0328611,121.9915,6.2,unknown,,,,[],[],[]
osm,12B,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,288.7,4,new,54.0104325,7.0635841,11,unknown,,,,[],[],[]
osm,01B,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,280.4,4,new,54.0820686,7.0951305,11,unknown,,,,[],[],[]
osm,05B,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,282.7,4,new,54.0601919,7.1017812,11,unknown,,,,[],[],[]
osm,10A,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,288.4,4,new,54.0069282,7.1059237,11,unknown,,,,[],[],[]
osm,10B,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,286.9,4,new,54.0236004,7.0853243,11,unknown,,,,[],[],[]
osm,06A,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,285.8,4,new,54.027721,7.129274,11,unknown,,,,[],[],[]
osm,AP05,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,5711.3,4,new,41.0754681,-71.1900183,11,unknown,,,,[],[],[]
osm,AP07,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,5708.6,4,new,41.0762732,-71.145885,11,unknown,,,,[],[],[]
osm,AP09,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,5706.0,4,new,41.0774983,-71.1018869,11,unknown,,,,[],[],[]
osm,AN08,Lincs,acfd5dca-fcbd-41f5-ac63-137eefee1e6d,5344.8,4,new,41.0933842,-71.1233904,11,unknown,,,,[],[],[]
osm,AN06,Lincs,acfd5dca-fcbd-41f5-ac63-137eefee1e6d,5347.7,4,new,41.091956,-71.1678982,11,unknown,,,,[],[],[]
osm,AM07,Fécamp,9369aec4-d69b-41a4-856e-7dcb76aa369b,5441.4,4,new,41.1095975,-71.1472289,11,unknown,,,,[],[],[]
osm,AM05,Fécamp,9369aec4-d69b-41a4-856e-7dcb76aa369b,5444.3,4,new,41.1088067,-71.1898285,11,unknown,,,,[],[],[]
osm,No.7,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,8653.8,3,match,29.0991111,122.0597222,6.2,unknown,,,,[],[],[]
osm,No.3,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,8652.7,3,match,29.0989444,122.0363611,6.2,unknown,,,,[],[],[]
osm,No.8,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,8653.2,3,match,29.0838056,122.0176389,6.2,unknown,,,,[],[],[]
osm,No.23,Anholt,048946f5-da7e-4d5b-8176-6fe00db20126,8500.4,4,new,29.0681111,122.0492222,6.2,unknown,,,,[],[],[]
osm,NC134,Fécamp,9369aec4-d69b-41a4-856e-7dcb76aa369b,649.4,4,new,54.031148,7.0442917,15,unknown,,,,[],[],[]
osm,NC121,Fécamp,9369aec4-d69b-41a4-856e-7dcb76aa369b,651.9,4,new,54.0481076,7.0701189,15,unknown,,,,[],[],[]
osm,NC251,Fécamp,9369aec4-d69b-41a4-856e-7dcb76aa369b,643.3,4,new,54.0624768,6.8670344,15,unknown,,,,[],[],[]
osm,NC221,Fécamp,9369aec4-d69b-41a4-856e-7dcb76aa369b,647.4,4,new,54.092799,6.9044672,15,unknown,,,,[],[],[]
osm,NC244,Fécamp,9369aec4-d69b-41a4-856e-7dcb76aa369b,644.5,4,new,54.0838202,6.8568438,15,unknown,,,,[],[],[]
osm,NC263,Fécamp,9369aec4-d69b-41a4-856e-7dcb76aa369b,643.2,4,new,54.0376871,6.9045395,15,unknown,,,,[],[],[]
osm,NC211,Fécamp,9369aec4-d69b-41a4-856e-7dcb76aa369b,644.8,4,new,54.0570257,6.9070515,15,unknown,,,,[],[],[]
osm,NC265,Fécamp,9369aec4-d69b-41a4-856e-7dcb76aa369b,643.2,4,new,54.0241254,6.9250234,15,unknown,,,,[],[],[]
osm,NC215,Fécamp,9369aec4-d69b-41a4-856e-7dcb76aa369b,646.9,4,new,54.0719902,6.9279949,15,unknown,,,,[],[],[]
osm,NC255,Fécamp,9369aec4-d69b-41a4-856e-7dcb76aa369b,643.5,4,new,54.0926141,6.8213593,15,unknown,,,,[],[],[]
osm,AF09,Sofia,4dabc82d-af4f-4381-81e0-569684af076a,5296.2,4,new,41.2104722,-71.10625,11,unknown,,,,[],[],[]
osm,AJ15,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,5691.7,4,new,41.162625,-70.9727917,11,unknown,,,,[],[],[]
osm,AJ06,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,5703.4,4,new,41.1593778,-71.1707111,11,unknown,,,,[],[],[]
osm,AP11,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,5703.4,4,new,41.0778417,-71.0580278,11,unknown,,,,[],[],[]
osm,AH07,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,5700.8,3,match,41.1764361,-71.1491028,11,unknown,,,,[],[],[]
osm,AN12,Lincs,acfd5dca-fcbd-41f5-ac63-137eefee1e6d,5339.0,4,new,41.0950556,-71.0353,11,unknown,,,,[],[],[]
osm,AH04,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,5704.8,3,match,41.1750583,-71.2153444,11,unknown,,,,[],[],[]
osm,AF06,Sofia,4dabc82d-af4f-4381-81e0-569684af076a,5300.4,4,new,41.2092361,-71.1722583,11,unknown,,,,[],[],[]
osm,AG08,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,5698.2,4,new,41.1934278,-71.1276611,11,unknown,,,,[],[],[]
osm,AN15,Lincs,acfd5dca-fcbd-41f5-ac63-137eefee1e6d,5334.8,4,new,41.0960083,-70.9703889,11,unknown,,,,[],[],[]
osm,AM14,Fécamp,9369aec4-d69b-41a4-856e-7dcb76aa369b,5430.7,4,new,41.11175,-70.9927917,11,unknown,,,,[],[],[]
osm,AM11,Fécamp,9369aec4-d69b-41a4-856e-7dcb76aa369b,5435.3,4,new,41.1111056,-71.0591167,11,unknown,,,,[],[],[]
osm,AL10,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,5700.7,4,new,41.1275389,-71.0806639,11,unknown,,,,[],[],[]
osm,AF11,Sofia,4dabc82d-af4f-4381-81e0-569684af076a,5293.4,4,new,41.2112639,-71.0622972,11,unknown,,,,[],[],[]
osm,AH09,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,5698.2,3,match,41.1771972,-71.1051194,11,unknown,,,,[],[],[]
osm,AJ08,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,5700.8,4,new,41.1600639,-71.126875,11,unknown,,,,[],[],[]
osm,AJ03,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,5707.4,4,new,41.1578361,-71.236875,11,unknown,,,,[],[],[]
osm,AL18,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,5690.3,4,new,41.1305639,-70.9049917,11,unknown,,,,[],[],[]
osm,AL20,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,5687.6,4,new,41.1312639,-70.8608472,11,unknown,,,,[],[],[]
osm,AM19,Fécamp,9369aec4-d69b-41a4-856e-7dcb76aa369b,5423.1,4,new,41.1143639,-70.8822722,11,unknown,,,,[],[],[]
osm,AM17,Fécamp,9369aec4-d69b-41a4-856e-7dcb76aa369b,5426.2,4,new,41.1132639,-70.9269083,11,unknown,,,,[],[],[]
osm,AJ13,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,5694.2,4,new,41.1622722,-71.0159,11,unknown,,,,[],[],[]
osm,AL12,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,5698.2,4,new,41.1275278,-71.0370611,11,unknown,,,,[],[],[]
osm,AJ10,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,5698.2,4,new,41.1606389,-71.0824861,11,unknown,,,,[],[],[]
osm,AE08,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,5695.6,4,new,41.226725,-71.1286417,11,unknown,,,,[],[],[]
osm,AP13,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,5700.8,4,new,41.0788444,-71.0145528,11,unknown,,,,[],[],[]
osm,AP14,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,5699.4,4,new,41.0791056,-70.9903806,11,unknown,,,,[],[],[]
osm,AP16,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,5696.8,4,new,41.0798028,-70.9476389,11,unknown,,,,[],[],[]
osm,AM21,Fécamp,9369aec4-d69b-41a4-856e-7dcb76aa369b,5420.1,4,new,41.1150583,-70.8387444,11,unknown,,,,[],[],[]
osm,AE10,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,5693.0,4,new,41.2275389,-71.0846833,11,unknown,,,,[],[],[]
osm,AG05,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,5702.2,4,new,41.1921492,-71.1938082,11,unknown,,,,[],[],[]
osm,Offshore Windpark Egmond aan Zee,Egmond aan Zee (OWEZ),6a963848-917d-44d6-bf70-c97a54f0822f,4.3,14,match,52.6053532,4.4132768,108,unknown,,2007,Q2188208,[],[],[]
osm,Gunfleet Sands 1 Offshore Wind Farm,Gunfleet Sands 1 &amp; 2,c364f264-6fa9-41b7-b5d4-648e44d0258e,2861.7,6,new,51.7318894,1.2196912,108,unknown,,,,[],[],[]
osm,Prinses Amaliawindpark,Prinses Amalia (Q7),ee66e3c1-69d1-4fc8-b843-1474b454f4c4,18.7,3,match,52.5883114,4.2244707,120,unknown,,2008,Q2617494,[],[],[]
osm,Parc éolien de Fécamp,BARD Offshore 1,c966294f-758c-442a-b536-fb8fb6d1470d,631.7,13,new,49.9041666,0.2203334,497,unknown,,2023,Q116008622,[],[],[]
osm,Nysted Havmøllepark (Rødsand 1),Vineyard Wind 1,f09d4fcf-6aa2-4e8a-872f-2f44a65535f3,5929.2,18,new,54.5474009,11.7136079,,unknown,,,,[],[],[]
osm,Rødsand II Havmøllepark,Rødsand 1 (Nysted),0bf238a5-1d29-4024-b8ef-91061e30311c,13.8,11,new,54.5545585,11.5366668,,unknown,,,,[],[],[]
osm,Tunø Knob Vindmøllepark,Norfolk Vanguard,e88c1819-cf59-4185-9929-94a3f3d30bbd,582.2,15,new,55.9693006,10.3553312,5,unknown,,1995,Q29017973,[],[],[]
osm,Anholt Havmøllepark,Anholt,048946f5-da7e-4d5b-8176-6fe00db20126,1.8,12,match,56.6015309,11.2290975,400,unknown,,2013,Q1699945,[],[],[]
osm,Meerwind Süd | Ost,Meerwind Süd/Ost,4d3712f4-b24a-4d84-a62a-991d458c7351,1.9,1,match,54.390237,7.7035721,288,unknown,,2014,Q1545328,[],[],[]
osm,Trianel Windpark Borkum,Trianel Windpark Borkum (phase 1),b84f467b-1682-4ba7-aed4-22c36f476290,290.9,8,new,54.0444056,6.4525792,200,unknown,,2015,Q893871,[],[],[]
osm,Merkur-Offshore,Penghu Offshore,53dafd46-5947-4d32-a88d-d9125ed0d851,9285.5,6,new,54.0467177,6.5606403,396,unknown,,2018,Q15119160,[],[],[]
osm,Offshore-Windpark-Albatros Phase 2,Berwick Bank Phase B,fc84fb42-be20-48f2-91eb-e21f4cb1bc71,537.5,16,new,54.5347372,6.297985,,unknown,,,Q2016010,[],[],[]
osm,EnBW Hohe See,EnBW Hohe See,a12be266-dec9-4ece-aefa-4dd0f7279c8e,22.8,0,match,54.4380558,6.3227372,497,unknown,,2019,Q1453474,[],[],[]
osm,Gunfleet Sands 3 Offshore Wind Farm,Gunfleet Sands 1 &amp; 2,c364f264-6fa9-41b7-b5d4-648e44d0258e,2864.2,7,new,51.7057247,1.1946791,12,unknown,,,,[],[],[]
osm,Borssele II,Borssele II,a11975f2-38e2-4f53-a323-e8033343a518,12.9,0,match,51.634215,3.0732665,376,unknown,,,Q27926301,[],[],[]
osm,Arkonabecken Südost,Nordsee Ost,964d939e-3f1a-493e-8642-4c8483991966,416.3,11,new,54.7827934,14.1175667,385,unknown,,2019,Q26836668,[],[],[]
osm,国家电投滨海北区H1海上风电场,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,8059.2,3,match+enrich,34.4056778,120.1937774,100,unknown,,2016,,[],[],[]
osm,国家电投滨海北区H2海上风电场,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,8059.8,3,match,34.4901666,120.3656528,400,unknown,,,,[],[],[]
osm,Setana Offshore,Samsø Offshore,c67c9a10-f508-4a4e-ac56-f350787e4222,8088.6,4,new,42.4436791,139.8394191,,unknown,,,,[],[],[]
osm,Kincardine Offshore Windfarm,Kincardine,28d20aa4-408a-42c0-af38-f8e197291afd,9.8,9,new,57.0066465,-1.8532605,50,unknown,,2021,,[],[],[]
osm,Hollandse Kust (zuid) II,Hollandse Kust Zuid 1+2,a0830fa8-b130-495c-831f-b07a966fb687,23.2,1,match,52.2879706,3.9847709,385,unknown,,,Q65938799,[],[],[]
osm,Parc éolien de Saint-Brieuc,Saint-Brieuc,a0c238ea-14e8-4d73-9722-1f0090b947cf,9.4,14,new,48.8584165,-2.532867,496,unknown,,2023,Q3364835,[],[],[]
osm,Parc éolien de Saint-Nazaire,Saint-Nazaire,cf8779f3-642a-4be1-a14b-f7c3f4a62198,30.2,14,new,47.1615737,-2.5992037,480,unknown,,2022,Q22249034,[],[],[]
osm,Offshore-Windpark-Albatros,Hornsea Two,60b97c81-9883-4f21-8bbf-66483fd2bf9c,293.7,12,new,54.4819625,6.2494105,112,unknown,,2020,Q2016010,[],[],[]
osm,中广核嵊泗6号海上风电场,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,8500.3,4,new,30.6947931,122.0257458,,unknown,,,,[],[],[]
osm,华能嘉兴2号海上风电场,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,8481.0,4,new,30.6084111,121.4726778,,unknown,,,,[],[],[]
osm,如东H10海上风电场,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,8309.7,3,match,32.6736824,121.967739,400,unknown,,,,[],[],[]
osm,EnBW He Dreiht,He Dreiht,b06c0a44-9f60-4075-ad93-b25f0e452a80,20.8,5,new,54.382225,6.2121538,960,unknown,,,Q1350417,[],[],[]
osm,Seamer Wind Farm,SeaStar,4e0b0919-5158-4d9b-b6b8-a49e75c4ba27,437.0,3,match,54.4916728,-1.2589227,10.25,unknown,,2012,,[],[],[]
osm,Zhejiang Jiaxing 1,Zhejiang Guishan,14ee9811-d32d-4a01-ad52-6a16f409ab40,239.8,8,new,30.4545694,121.4764861,,unknown,,,,[],[],[]
osm,Laoting Bodhi Island Offshore Wind,Gippsland Offshore Wind,a0e2c2ff-36fd-4e69-bc65-937e30433867,9104.5,13,new,39.0020375,118.8005472,,unknown,,,,[],[],[]
osm,如东H8海上风电场,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,8298.0,3,match,32.7635278,121.9034861,300,unknown,,,,[],[],[]
osm,如东H6海上风电场,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,8303.7,3,match,32.6543524,121.8093427,400,unknown,,,,[],[],[]
osm,Greater Changhua 1 Offshore Wind,Greater Changhua 1 & 2a,29502b1b-560f-4698-ae66-98a799c32fa5,31.2,12,new,24.1537257,119.9493674,,unknown,,,,[],[],[]
osm,长乐外海风电场A区,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,8864.4,4,new,25.7700972,119.9893194,,unknown,,,,[],[],[]
osm,明阳阳江青洲四500MW海上风电场,Fécamp,9369aec4-d69b-41a4-856e-7dcb76aa369b,9658.5,4,new,20.9056667,111.6017361,500,unknown,,,,[],[],[]
osm,三峡阳江沙扒五期300MW海上风电场,Fécamp,9369aec4-d69b-41a4-856e-7dcb76aa369b,9621.3,4,new,21.326,111.604,,unknown,,,,[],[],[]
osm,三峡阳江沙扒三期100MW海上风电场,Fécamp,9369aec4-d69b-41a4-856e-7dcb76aa369b,9610.4,4,new,21.3685,111.489,,unknown,,,,[],[],[]
osm,三峡阳江沙扒二期400MW海上风电场,Fécamp,9369aec4-d69b-41a4-856e-7dcb76aa369b,9614.7,4,new,21.32,111.489,,unknown,,,,[],[],[]
osm,长乐外海风电场C区,Thor,89c62403-acd0-4d17-be4e-7f9ac587c373,8857.0,4,new,25.8540555,119.9993889,,unknown,,,,[],[],[]
osm,Greater Changhua 2a Offshore Wind,Greater Changhua 2b & 4,5f82628a-f227-4c8e-861b-af3ca3870968,45.7,13,new,24.1574838,119.8278306,,unknown,,,,[],[],[]
osm,"Parc de la Haie Traversaine, Parigné et Oisseau",Scheldelaan Exxonmobil Power Station,d7e78364-e60e-40b1-a577-dc22d4585745,1159.8,33,new,48.3559422,-0.6283467,12,unknown,,2009,,[],[],[]
osm,Earlseat Wind Farm,SeaStar,4e0b0919-5158-4d9b-b6b8-a49e75c4ba27,654.0,5,new,56.1683642,-3.0986346,18.4,unknown,,,,[],[],[]
osm,Advanced Manufacturing Research Centre,Jiangsu Dafeng Offshore,55576432-e709-4475-8c26-6afecf8b8b7b,8925.5,27,new,53.3871389,-1.3789638,2.6,unknown,,,,[],[],[]
osm,Burton Pidsea (Wadworth Hill) Wind Farm,Wind farms in the North Sea,c5360d03-a548-4cf6-bde2-d42bf2bc6f10,319.8,18,new,53.7489747,-0.1134603,10.2,unknown,,,,[],[],[]
osm,Royal Seaforth Dock,Rhyl Flats,39dc8bf9-3555-441e-82ed-bb14876686fb,40.1,13,new,53.460426,-3.0346471,3,unknown,,,,[],[],[]
osm,Hornsea 2 Offshore Wind Farm,Hornsea Two,60b97c81-9883-4f21-8bbf-66483fd2bf9c,5.3,3,match,53.922438,1.7703151,1400,unknown,,2021,Q113663075,[],[],[]
osm,Hornsea 1 Offshore Wind Farm,Hornsea Two,60b97c81-9883-4f21-8bbf-66483fd2bf9c,10.5,3,match,53.898693,1.9410255,1218,unknown,,2018,Q84277667,[],[],[]
osm,Parc éolien de La Seauve,Port of Suape Offshore,835716a0-894b-44b9-91bc-799668ba0c89,7127.4,15,new,44.6769081,4.9158088,11.5,unknown,,2020,,[],[],[]
osm,Hollandse Kust (zuid) IV,Hollandse Kust Zuid 1+2,a0830fa8-b130-495c-831f-b07a966fb687,30.4,2,match,52.340322,4.1554328,385,unknown,,,Q65938799,[],[],[]
osm,Hollandse Kust (zuid) III,Hollandse Kust Zuid 1+2,a0830fa8-b130-495c-831f-b07a966fb687,15.7,2,match,52.2211773,4.0267522,385,unknown,,,Q65938799,[],[],[]
osm,Hollandse Kust (zuid) I,Hollandse Kust Zuid 1+2,a0830fa8-b130-495c-831f-b07a966fb687,33.6,1,match,52.3815236,4.0471742,385,unknown,,,Q65938799,[],[],[]
osm,Eolos Wind Energy Research Field Station,Oorderen Power Station,affd4263-a547-4b35-a4ac-dd9e8f4634a7,7480.4,24,new,44.7283041,-93.0480894,2.5,unknown,,2011,,[],[],[]
osm,Searsburg Wind Turbine,Empire Wind 1,8724df88-f934-41ae-b681-ecb80ddd04e6,274.7,14,new,42.8615681,-72.9626387,6,unknown,,1997,Q116699360,[],[],[]
osm,Kårehamn Offshore Windfarm,Samsø Offshore,c67c9a10-f508-4a4e-ac56-f350787e4222,414.6,5,new,56.9887696,17.0259639,,unknown,,,,[],[],[]
osm,Ocean View wind farm,Green Volt OWF,d45f3665-0e5f-41e8-9968-551faa5daa5e,8179.2,6,new,16.3378796,-86.5124416,3.9,unknown,,,,[],[],[]
osm,Vesterhav Nord,Utsira Nord,5747cbe7-bcb7-4e45-b4d8-4fcd90fd7111,400.6,6,new,56.5928891,8.0256861,176.4,unknown,,2024,,[],[],[]
osm,Red Sea Wind Energy,Gode Wind 2,b61a9fea-9ecd-4d78-a6f1-c267c11e9721,3501.9,11,new,28.6526549,32.7689988,500,unknown,,,,[],[],[]
osm,Nissum Bredning Havvindmøller,Sheringham Shoal,151d4e84-d6a1-45da-a9fa-dc5b69b40b99,598.8,20,new,56.6709575,8.2450596,28,unknown,,2018,,[],[],[]
